,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,0.00021657943725585937,5.602785881299822e-06,0.00014085769653320311,1.2194358685058998e-06,1,0.1,4,scale,linear,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
41,0.0002572059631347656,3.0505803936318053e-05,0.00013895034790039061,1.2194358685058998e-06,1,0.1,4,scale,poly,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
42,0.0002315044403076172,3.1951647887708577e-06,0.00016264915466308595,3.2036928238374376e-06,1,0.1,4,scale,rbf,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
43,0.0003379344940185547,6.234725619766675e-06,0.000164031982421875,8.999472384138931e-06,1,0.1,4,scale,sigmoid,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
44,0.0001979351043701172,3.982089919302552e-06,0.00013833045959472657,1.0160100818949946e-06,1,0.1,4,auto,linear,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
45,0.0015204906463623046,0.0012688287578223071,0.0001549243927001953,2.0711096872707517e-05,1,0.1,4,auto,poly,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
46,0.00023455619812011718,7.221210336650695e-06,0.00015897750854492186,1.7675164215899123e-06,1,0.1,4,auto,rbf,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
47,0.00033559799194335935,1.4694478031608328e-05,0.00016798973083496094,1.2786528655745876e-05,1,0.1,4,auto,sigmoid,"{'C': 1, 'coef0': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
48,0.00021519660949707032,4.6929110585468645e-06,0.00013990402221679686,1.0160100818949946e-06,1,0.3,2,scale,linear,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
49,0.00022177696228027345,5.831077038230667e-06,0.00014166831970214845,2.258819443192866e-06,1,0.3,2,scale,poly,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.9,0.95,1.0,0.95,0.95,0.031622776601683784,1
50,0.00024127960205078125,1.5812023700885916e-05,0.0001663684844970703,7.407723188096976e-06,1,0.3,2,scale,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
51,0.0003413677215576172,5.63071800961514e-06,0.00016222000122070312,3.211490295502231e-06,1,0.3,2,scale,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
52,0.00020418167114257812,1.0752228560436473e-05,0.00013885498046875,1.1641078582509711e-06,1,0.3,2,auto,linear,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
53,0.00021257400512695313,5.683370860102792e-06,0.00013823509216308593,7.893059424041199e-07,1,0.3,2,auto,poly,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
54,0.00023870468139648439,1.1376739032310859e-05,0.00016026496887207032,3.7040150615574742e-06,1,0.3,2,auto,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
55,0.0003246784210205078,5.094352884821634e-06,0.0001613140106201172,1.5495373543998643e-06,1,0.3,2,auto,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
56,0.00021181106567382812,3.3125599733273327e-06,0.00013895034790039061,1.3852919622739745e-06,1,0.3,3,scale,linear,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
57,0.00023899078369140624,1.6306575927638584e-05,0.0001400470733642578,1.7688023558608443e-06,1,0.3,3,scale,poly,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.9,0.9,1.0,1.0,0.95,0.04472135954999579,1
58,0.0002315044403076172,3.11590371183482e-06,0.00016303062438964843,2.323327582374541e-06,1,0.3,3,scale,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
59,0.0003415584564208984,7.837555241128675e-06,0.00015878677368164062,1.0227017683757409e-06,1,0.3,3,scale,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
60,0.00020580291748046876,4.926445586506623e-06,0.0001399993896484375,3.080678044359797e-06,1,0.3,3,auto,linear,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
61,0.0003085613250732422,0.00014859430243868466,0.00014238357543945314,5.7220458984375e-07,1,0.3,3,auto,poly,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",1.0,0.85,0.9,1.0,0.95,0.9400000000000001,0.058309518948453015,84
62,0.00023398399353027343,6.2182929527223184e-06,0.0001598358154296875,3.440504838475694e-06,1,0.3,3,auto,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
63,0.00032367706298828123,4.873546361408704e-06,0.00016779899597167968,1.512964553503219e-05,1,0.3,3,auto,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
64,0.00023660659790039062,2.1487638953024912e-05,0.0001636505126953125,3.003377682329301e-05,1,0.3,4,scale,linear,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
65,0.0002857685089111328,8.645947921287983e-05,0.00014219284057617187,6.418022673946854e-06,1,0.3,4,scale,poly,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
66,0.000235748291015625,5.91431874607607e-06,0.00016317367553710937,8.064048063892252e-07,1,0.3,4,scale,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
67,0.000406646728515625,5.4002223950063276e-05,0.00021300315856933593,6.227767114621492e-05,1,0.3,4,scale,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
68,0.00022420883178710937,3.0971151571185486e-05,0.00014963150024414063,8.955910771627558e-06,1,0.3,4,auto,linear,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
69,0.000861358642578125,0.0004818169063848995,0.0001651763916015625,2.5030726270542844e-05,1,0.3,4,auto,poly,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
70,0.00025930404663085935,1.8417646197240845e-05,0.0001743793487548828,8.943207706070082e-06,1,0.3,4,auto,rbf,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
71,0.0005012035369873046,0.0001667351930262783,0.00019979476928710938,3.753014398144763e-05,1,0.3,4,auto,sigmoid,"{'C': 1, 'coef0': 0.3, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
72,0.00033164024353027344,6.06425518035916e-05,0.00022830963134765626,0.00010343658644375741,1,0.5,2,scale,linear,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
73,0.0002368927001953125,1.0913843210239532e-05,0.00014753341674804686,3.7254381150483336e-06,1,0.5,2,scale,poly,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.9,0.95,1.0,0.95,0.95,0.031622776601683784,1
74,0.0002620220184326172,3.012350579408703e-05,0.000173187255859375,1.2022160809615088e-05,1,0.5,2,scale,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
75,0.0003387928009033203,4.813457959478336e-06,0.00016183853149414061,1.1424206305228175e-06,1,0.5,2,scale,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
76,0.00019974708557128905,3.349420419470967e-06,0.00013833045959472657,5.519789172549355e-07,1,0.5,2,auto,linear,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
77,0.0002178192138671875,9.587391826491759e-06,0.0001388072967529297,5.917393515582494e-07,1,0.5,2,auto,poly,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.95,0.8,0.9,0.95,0.95,0.9099999999999999,0.05830951894845297,190
78,0.000254058837890625,3.585599831937738e-05,0.00015935897827148437,2.5969026192074015e-06,1,0.5,2,auto,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
79,0.0003302574157714844,7.383127044197495e-06,0.00016036033630371094,4.90933901833868e-07,1,0.5,2,auto,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.3,0.33999999999999997,0.019999999999999997,217
80,0.00021500587463378905,2.6178316557523354e-06,0.0001384258270263672,1.3453231792131312e-06,1,0.5,3,scale,linear,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
81,0.0002494335174560547,2.5101932681275805e-05,0.00016355514526367188,2.9948258716549335e-05,1,0.5,3,scale,poly,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.95,0.9,0.9,1.0,0.95,0.9400000000000001,0.037416573867739396,84
82,0.0002399444580078125,8.066303426281166e-06,0.00016317367553710937,1.1738332390872165e-06,1,0.5,3,scale,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",1.0,0.85,0.9,1.0,0.9,0.93,0.06,131
83,0.00033884048461914064,4.907949386093545e-06,0.00016298294067382813,6.057145884781043e-06,1,0.5,3,scale,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.35,0.35,0.35,0.35,0.2,0.31999999999999995,0.059999999999999984,253
84,0.0002105712890625,1.1218753241998268e-05,0.00015120506286621095,1.7565091379094482e-05,1,0.5,3,auto,linear,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",1.0,0.9,0.9,1.0,0.95,0.95,0.04472135954999579,1
85,0.0003748893737792969,0.00024442705287606553,0.00014138221740722656,1.8282212746315778e-06,1,0.5,3,auto,poly,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",1.0,0.85,0.9,1.0,0.95,0.9400000000000001,0.058309518948453015,84
